Date,Year,Month,Customer Age,Customer Gender,Country,State,ProductCategory,Sub Category,Quantity,Unit Cost,Unit Price,Cost,Revenue,Profit
1/24/2022,2022,January,23,F,Germany,Saarland,Clothing,Caps,1,18,23,18,23,5
5/27/2022,2022,May,23,F,Germany,Saarland,Clothing,Caps,3,48,75.666667,144,227,83
10/28/2022,2022,October,22,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,2,125,171,250,342,92
2/28/2022,2022,February,40,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,550,842,550,842,292
2/28/2022,2022,February,40,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,9,15.333333,27,46,19
2/14/2022,2022,February,40,M,Germany,Saarland,Bikes,Road Bikes,1,540,736,540,736,196
2/18/2022,2022,February,40,M,Germany,Saarland,Bikes,Mountain Bikes,1,2320,2781,2320,2781,461
2/18/2022,2022,February,40,M,Germany,Saarland,Accessories,Fenders,2,253,354,506,708,202
4/15/2022,2022,April,40,M,Germany,Saarland,Bikes,Mountain Bikes,3,765,883,2295,2649,354
4/15/2022,2022,April,40,M,Germany,Saarland,Accessories,Fenders,2,264,360.5,528,721,193
5/20/2022,2022,May,40,M,Germany,Saarland,Bikes,Road Bikes,2,270,326.5,540,653,113
6/20/2022,2022,June,40,M,Germany,Saarland,Bikes,Mountain Bikes,2,1160,1363,2320,2726,406
2/25/2022,2022,February,40,M,Germany,Saarland,Bikes,Road Bikes,1,2443,2734,2443,2734,291
06/05/2022,2022,June,40,M,Germany,Saarland,Bikes,Mountain Bikes,1,2049,2487,2049,2487,438
8/31/2022,2022,August,40,M,Germany,Saarland,Bikes,Road Bikes,2,270,306.5,540,613,73
9/30/2022,2022,September,40,M,Germany,Saarland,Bikes,Road Bikes,2,1221.5,1451.5,2443,2903,460
10/08/2022,2022,October,40,M,Germany,Saarland,Bikes,Mountain Bikes,2,1160,1223.5,2320,2447,127
10/31/2022,2022,October,40,M,Germany,Saarland,Bikes,Road Bikes,1,540,610,540,610,70
11/07/2022,2022,November,40,M,Germany,Saarland,Bikes,Mountain Bikes,1,2320,2646,2320,2646,326
11/19/2022,2022,November,40,M,Germany,Saarland,Bikes,Mountain Bikes,1,2320,2800,2320,2800,480
12/06/2022,2022,December,40,M,Germany,Saarland,Bikes,Mountain Bikes,3,773.33,833.666667,2320,2501,181
04/11/2022,2022,April,41,F,Germany,Bayern,Accessories,Fenders,3,197.67,288,593,864,271
03/01/2022,2022,March,42,M,Germany,Hamburg,Accessories,Helmets,2,157.5,242.5,315,485,170
12/01/2022,2022,December,42,M,Germany,Hamburg,Accessories,Helmets,1,350,497,350,497,147
1/17/2022,2022,January,42,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,2,850.5,1101,1701,2202,501
04/09/2022,2022,April,42,M,Germany,Nordrhein-Westfalen,Accessories,Fenders,1,528,777,528,777,249
04/09/2022,2022,April,42,M,Germany,Nordrhein-Westfalen,Clothing,Vests,2,794,1087,1588,2174,586
4/24/2022,2022,April,42,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,1,2182,2555,2182,2555,373
10/15/2022,2022,October,51,F,Germany,Hamburg,Accessories,Helmets,2,227.5,302,455,604,149
4/24/2022,2022,April,43,M,Germany,Bayern,Bikes,Mountain Bikes,3,765,981,2295,2943,648
4/24/2022,2022,April,43,M,Germany,Bayern,Clothing,Jerseys,2,100,123.5,200,247,47
4/24/2022,2022,April,43,M,Germany,Bayern,Clothing,Socks,2,49.5,80.5,99,161,62
01/09/2022,2022,January,43,F,Germany,Hessen,Clothing,Caps,2,85.5,115,171,230,59
10/27/2022,2022,October,43,F,Germany,Hessen,Clothing,Caps,3,9,11,27,33,6
3/19/2022,2022,March,44,M,Germany,Hamburg,Bikes,Mountain Bikes,2,384.5,504,769,1008,239
3/19/2022,2022,March,44,M,Germany,Hamburg,Accessories,Tires and Tubes,1,90,144,90,144,54
3/19/2022,2022,March,44,M,Germany,Hamburg,Accessories,Tires and Tubes,3,250,368,750,1104,354
3/19/2022,2022,March,44,M,Germany,Hamburg,Accessories,Tires and Tubes,2,9,14,18,28,10
5/28/2022,2022,May,44,M,Germany,Hamburg,Bikes,Mountain Bikes,1,2295,2841,2295,2841,546
5/28/2022,2022,May,44,M,Germany,Hamburg,Accessories,Tires and Tubes,3,350,512.666667,1050,1538,488
5/28/2022,2022,May,44,M,Germany,Hamburg,Accessories,Tires and Tubes,3,0.67,1.333333,2,4,2
12/01/2022,2022,December,44,M,Germany,Hamburg,Bikes,Road Bikes,3,814.33,868.333333,2443,2605,162
05/11/2022,2022,May,44,M,Germany,Hessen,Bikes,Mountain Bikes,2,1160,1453,2320,2906,586
05/11/2022,2022,May,44,M,Germany,Hessen,Accessories,Bottles and Cages,1,140,229,140,229,89
05/11/2022,2022,May,44,M,Germany,Hessen,Accessories,Bottles and Cages,3,43.33,68,130,204,74
05/11/2022,2022,May,44,M,Germany,Hessen,Accessories,Cleaners,3,34.33,46.666667,103,140,37
2/18/2022,2022,February,46,M,Germany,Saarland,Accessories,Tires and Tubes,3,13.33,19.666667,40,59,19
2/18/2022,2022,February,46,M,Germany,Saarland,Accessories,Tires and Tubes,3,125,182.333333,375,547,172
2/18/2022,2022,February,46,M,Germany,Saarland,Clothing,Jerseys,3,324,450.333333,972,1351,379
08/10/2022,2022,August,46,M,Germany,Saarland,Accessories,Helmets,3,93.33,131,280,393,113
11/15/2022,2022,November,46,M,Germany,Saarland,Accessories,Tires and Tubes,2,14,18.5,28,37,9
11/15/2022,2022,November,46,M,Germany,Saarland,Accessories,Tires and Tubes,1,425,527,425,527,102
11/15/2022,2022,November,46,M,Germany,Saarland,Accessories,Hydration Packs,3,220,319,660,957,297
11/15/2022,2022,November,46,M,Germany,Saarland,Accessories,Helmets,2,52.5,68,105,136,31
11/15/2022,2022,November,46,M,Germany,Saarland,Clothing,Jerseys,1,550,758,550,758,208
07/07/2022,2022,July,47,M,Germany,Hessen,Accessories,Tires and Tubes,2,12,19.5,24,39,15
07/07/2022,2022,July,47,M,Germany,Hessen,Accessories,Tires and Tubes,3,25,38,75,114,39
07/07/2022,2022,July,47,M,Germany,Hessen,Accessories,Helmets,2,210,315.5,420,631,211
07/07/2022,2022,July,47,M,Germany,Hessen,Clothing,Caps,3,69,100.333333,207,301,94
5/20/2022,2022,May,49,M,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,1,2320,3237,2320,3237,917
5/20/2022,2022,May,49,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,30,43.5,60,87,27
2/21/2022,2022,February,25,F,Germany,Saarland,Bikes,Mountain Bikes,1,2295,2762,2295,2762,467
2/21/2022,2022,February,25,F,Germany,Saarland,Accessories,Helmets,3,350,507.666667,1050,1523,473
4/16/2022,2022,April,25,F,Germany,Saarland,Bikes,Road Bikes,2,850.5,1066,1701,2132,431
6/14/2022,2022,June,25,F,Germany,Saarland,Bikes,Mountain Bikes,1,2295,3000,2295,3000,705
6/14/2022,2022,June,25,F,Germany,Saarland,Accessories,Tires and Tubes,1,35,53,35,53,18
6/14/2022,2022,June,25,F,Germany,Saarland,Accessories,Tires and Tubes,2,65,92.5,130,185,55
6/14/2022,2022,June,25,F,Germany,Saarland,Accessories,Fenders,1,615,978,615,978,363
6/14/2022,2022,June,25,F,Germany,Saarland,Clothing,Gloves,3,32.67,45.333333,98,136,38
6/14/2022,2022,June,25,F,Germany,Saarland,Clothing,Jerseys,2,375,537,750,1074,324
6/30/2022,2022,June,25,F,Germany,Saarland,Bikes,Touring Bikes,3,405,552,1215,1656,441
6/30/2022,2022,June,25,F,Germany,Saarland,Accessories,Helmets,3,11.67,17.666667,35,53,18
2/13/2022,2022,February,25,F,Germany,Saarland,Bikes,Mountain Bikes,3,683,831.666667,2049,2495,446
9/23/2022,2022,September,25,F,Germany,Saarland,Accessories,Tires and Tubes,3,43,62,129,186,57
9/25/2022,2022,September,25,F,Germany,Saarland,Bikes,Road Bikes,2,1221.5,1299,2443,2598,155
9/25/2022,2022,September,25,F,Germany,Saarland,Clothing,Jerseys,1,702,900,702,900,198
12/26/2022,2022,December,25,F,Germany,Saarland,Accessories,Helmets,1,875,1184,875,1184,309
12/26/2022,2022,December,25,F,Germany,Saarland,Clothing,Jerseys,2,108,154,216,308,92
5/23/2022,2022,May,26,M,Germany,Hessen,Accessories,Tires and Tubes,3,8.33,13,25,39,14
5/23/2022,2022,May,26,M,Germany,Hessen,Accessories,Tires and Tubes,1,84,120,84,120,36
5/23/2022,2022,May,26,M,Germany,Hessen,Accessories,Tires and Tubes,2,1,1.5,2,3,1
5/24/2022,2022,May,26,M,Germany,Hessen,Accessories,Tires and Tubes,1,180,283,180,283,103
5/24/2022,2022,May,26,M,Germany,Hessen,Accessories,Tires and Tubes,1,40,65,40,65,25
5/24/2022,2022,May,26,M,Germany,Hessen,Clothing,Jerseys,1,1450,2401,1450,2401,951
5/24/2022,2022,May,26,M,Germany,Hessen,Clothing,Gloves,2,36.5,51,73,102,29
6/21/2022,2022,June,26,M,Germany,Hessen,Accessories,Tires and Tubes,2,139.5,206,279,412,133
6/26/2022,2022,June,26,M,Germany,Hessen,Accessories,Tires and Tubes,2,435,676,870,1352,482
6/26/2022,2022,June,26,M,Germany,Hessen,Accessories,Tires and Tubes,1,30,47,30,47,17
6/26/2022,2022,June,26,M,Germany,Hessen,Clothing,Gloves,1,514,772,514,772,258
6/28/2022,2022,June,26,M,Germany,Hessen,Clothing,Jerseys,2,725,1190.5,1450,2381,931
1/21/2022,2022,January,26,M,Germany,Saarland,Clothing,Jerseys,2,297,464,594,928,334
03/03/2022,2022,March,26,M,Germany,Saarland,Bikes,Road Bikes,1,540,669,540,669,129
03/11/2022,2022,March,26,M,Germany,Saarland,Clothing,Jerseys,1,250,394,250,394,144
4/19/2022,2022,April,26,M,Germany,Saarland,Accessories,Helmets,2,52.5,75.5,105,151,46
4/19/2022,2022,April,26,M,Germany,Saarland,Clothing,Caps,3,6,10,18,30,12
05/12/2022,2022,May,26,M,Germany,Saarland,Accessories,Helmets,3,93.33,141,280,423,143
05/12/2022,2022,May,26,M,Germany,Saarland,Clothing,Caps,3,63,87,189,261,72
2/22/2022,2022,February,26,M,Germany,Saarland,Bikes,Road Bikes,1,2443,2805,2443,2805,362
08/05/2022,2022,August,26,M,Germany,Saarland,Accessories,Helmets,2,315,436,630,872,242
08/05/2022,2022,August,26,M,Germany,Saarland,Clothing,Jerseys,3,233.33,278.333333,700,835,135
10/01/2022,2022,October,26,M,Germany,Saarland,Bikes,Road Bikes,2,560,584.5,1120,1169,49
10/01/2022,2022,October,26,M,Germany,Saarland,Accessories,Helmets,3,35,43.666667,105,131,26
10/01/2022,2022,October,26,M,Germany,Saarland,Clothing,Jerseys,1,800,1054,800,1054,254
10/01/2022,2022,October,26,M,Germany,Saarland,Clothing,Caps,3,24,31.333333,72,94,22
12/10/2022,2022,December,26,M,Germany,Saarland,Clothing,Jerseys,2,350,471.5,700,943,243
02/07/2022,2022,February,26,F,Germany,Hessen,Accessories,Helmets,3,23.33,36.666667,70,110,40
4/22/2022,2022,April,26,F,Germany,Hessen,Accessories,Tires and Tubes,1,145,211,145,211,66
4/22/2022,2022,April,26,F,Germany,Hessen,Accessories,Tires and Tubes,2,22.5,33.5,45,67,22
4/22/2022,2022,April,26,F,Germany,Hessen,Accessories,Helmets,2,70,107,140,214,74
4/28/2022,2022,April,26,F,Germany,Hessen,Accessories,Tires and Tubes,2,161,248.5,322,497,175
4/28/2022,2022,April,26,F,Germany,Hessen,Accessories,Tires and Tubes,1,5,7,5,7,2
10/02/2022,2022,October,26,F,Germany,Hessen,Accessories,Tires and Tubes,1,32,43,32,43,11
11/22/2022,2022,November,26,F,Germany,Hessen,Accessories,Tires and Tubes,1,45,66,45,66,21
12/20/2022,2022,December,26,F,Germany,Hessen,Accessories,Tires and Tubes,3,25.33,32.333333,76,97,21
12/20/2022,2022,December,26,F,Germany,Hessen,Accessories,Helmets,1,175,246,175,246,71
04/02/2022,2022,April,35,F,Germany,Hessen,Accessories,Helmets,3,326.67,474.333333,980,1423,443
12/12/2022,2022,December,35,F,Germany,Hessen,Accessories,Helmets,3,245,320,735,960,225
06/08/2022,2022,June,36,M,Germany,Hessen,Accessories,Helmets,3,256.67,378,770,1134,364
08/10/2022,2022,August,62,F,Germany,Hessen,Accessories,Tires and Tubes,2,390,536,780,1072,292
08/10/2022,2022,August,62,F,Germany,Hessen,Accessories,Tires and Tubes,1,60,76,60,76,16
08/10/2022,2022,August,62,F,Germany,Hessen,Accessories,Helmets,3,93.33,120,280,360,80
08/10/2022,2022,August,62,F,Germany,Hessen,Clothing,Jerseys,3,33.33,44.666667,100,134,34
01/03/2022,2022,January,41,M,Germany,Saarland,Accessories,Tires and Tubes,1,770,1267,770,1267,497
01/03/2022,2022,January,41,M,Germany,Saarland,Accessories,Tires and Tubes,1,48,69,48,69,21
3/29/2022,2022,March,41,M,Germany,Saarland,Accessories,Tires and Tubes,3,9.33,13.666667,28,41,13
07/01/2022,2022,July,41,M,Germany,Saarland,Accessories,Tires and Tubes,2,55,79,110,158,48
07/01/2022,2022,July,41,M,Germany,Saarland,Accessories,Tires and Tubes,3,130,207,390,621,231
07/01/2022,2022,July,41,M,Germany,Saarland,Accessories,Fenders,3,102.67,159.333333,308,478,170
07/01/2022,2022,July,41,M,Germany,Saarland,Clothing,Vests,1,1080,1368,1080,1368,288
10/12/2022,2022,October,54,F,Germany,Nordrhein-Westfalen,Clothing,Caps,2,99,120,198,240,42
10/07/2022,2022,October,36,F,Germany,Bayern,Bikes,Road Bikes,3,373.33,434.333333,1120,1303,183
05/05/2022,2022,May,37,F,Germany,Hessen,Accessories,Tires and Tubes,2,87,138,174,276,102
05/05/2022,2022,May,37,F,Germany,Hessen,Accessories,Tires and Tubes,2,60,85.5,120,171,51
07/03/2022,2022,July,37,F,Germany,Hessen,Accessories,Tires and Tubes,1,900,1438,900,1438,538
07/03/2022,2022,July,37,F,Germany,Hessen,Accessories,Tires and Tubes,1,64,92,64,92,28
4/15/2022,2022,April,37,M,Germany,Saarland,Clothing,Caps,3,81,109,243,327,84
7/28/2022,2022,July,37,M,Germany,Saarland,Clothing,Caps,1,126,195,126,195,69
04/03/2022,2022,April,17,M,Germany,Hessen,Accessories,Tires and Tubes,3,100,142.333333,300,427,127
04/03/2022,2022,April,17,M,Germany,Hessen,Accessories,Tires and Tubes,1,41,61,41,61,20
06/06/2022,2022,June,56,F,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,2,1147.5,1424.5,2295,2849,554
06/06/2022,2022,June,56,F,Germany,Nordrhein-Westfalen,Accessories,Helmets,1,490,727,490,727,237
05/01/2022,2022,May,40,F,Germany,Hamburg,Bikes,Mountain Bikes,2,1160,1293.5,2320,2587,267
5/14/2022,2022,May,40,F,Germany,Hamburg,Bikes,Road Bikes,2,850.5,962.5,1701,1925,224
6/16/2022,2022,June,40,F,Germany,Hamburg,Bikes,Mountain Bikes,1,2071,2497,2071,2497,426
09/12/2022,2022,September,40,F,Germany,Hamburg,Bikes,Mountain Bikes,1,2320,2629,2320,2629,309
9/25/2022,2022,September,40,F,Germany,Hamburg,Bikes,Road Bikes,1,540,544,540,544,4
10/12/2022,2022,October,40,F,Germany,Hamburg,Bikes,Mountain Bikes,3,773.33,811.333333,2320,2434,114
5/22/2022,2022,May,41,F,Germany,Saarland,Accessories,Tires and Tubes,2,60,87,120,174,54
5/22/2022,2022,May,41,F,Germany,Saarland,Accessories,Tires and Tubes,2,26.5,44.5,53,89,36
06/09/2022,2022,June,41,F,Germany,Saarland,Accessories,Tires and Tubes,3,100,157.666667,300,473,173
06/09/2022,2022,June,41,F,Germany,Saarland,Accessories,Tires and Tubes,3,8.33,12.666667,25,38,13
10/29/2022,2022,October,41,F,Germany,Saarland,Accessories,Tires and Tubes,2,150,216,300,432,132
10/29/2022,2022,October,41,F,Germany,Saarland,Accessories,Tires and Tubes,1,90,127,90,127,37
05/10/2022,2022,May,41,M,Germany,Bayern,Bikes,Mountain Bikes,2,1147.5,1581,2295,3162,867
05/10/2022,2022,May,41,M,Germany,Bayern,Accessories,Fenders,2,55,88,110,176,66
05/10/2022,2022,May,41,M,Germany,Bayern,Clothing,Jerseys,2,567,772.5,1134,1545,411
05/05/2022,2022,May,41,M,Germany,Nordrhein-Westfalen,Accessories,Fenders,1,110,174,110,174,64
05/09/2022,2022,May,42,F,Germany,Hessen,Bikes,Mountain Bikes,3,773.33,973,2320,2919,599
05/09/2022,2022,May,42,F,Germany,Hessen,Accessories,Bottles and Cages,1,115,181,115,181,66
05/09/2022,2022,May,42,F,Germany,Hessen,Accessories,Bottles and Cages,2,95,140,190,280,90
05/09/2022,2022,May,42,F,Germany,Hessen,Accessories,Helmets,2,70,103,140,206,66
05/09/2022,2022,May,42,F,Germany,Hessen,Clothing,Caps,2,130.5,211,261,422,161
12/28/2022,2022,December,42,F,Germany,Hessen,Bikes,Road Bikes,3,373.33,382.333333,1120,1147,27
12/28/2022,2022,December,42,F,Germany,Hessen,Accessories,Helmets,1,455,660,455,660,205
10/31/2022,2022,October,43,M,Germany,Hamburg,Clothing,Socks,2,27,35.5,54,71,17
7/29/2022,2022,July,46,F,Germany,Hessen,Accessories,Helmets,2,140,185.5,280,371,91
12/10/2022,2022,December,46,F,Germany,Hessen,Accessories,Helmets,3,280,375.666667,840,1127,287
1/23/2022,2022,January,46,F,Germany,Saarland,Bikes,Mountain Bikes,3,765,916,2295,2748,453
5/28/2022,2022,May,46,F,Germany,Saarland,Bikes,Mountain Bikes,3,773.33,980,2320,2940,620
6/24/2022,2022,June,46,F,Germany,Saarland,Bikes,Mountain Bikes,1,2320,3202,2320,3202,882
5/18/2022,2022,May,48,M,Germany,Hessen,Bikes,Mountain Bikes,1,2320,3074,2320,3074,754
5/18/2022,2022,May,48,M,Germany,Hessen,Accessories,Fenders,1,286,445,286,445,159
5/18/2022,2022,May,48,M,Germany,Hessen,Accessories,Tires and Tubes,3,7,10,21,30,9
8/15/2022,2022,August,48,M,Germany,Hessen,Accessories,Tires and Tubes,2,64.5,85.5,129,171,42
11/11/2022,2022,November,48,M,Germany,Hessen,Accessories,Tires and Tubes,2,32.5,40.5,65,81,16
02/09/2022,2022,February,25,M,Germany,Nordrhein-Westfalen,Accessories,Bike Stands,2,397.5,633,795,1266,471
07/02/2022,2022,July,25,F,Germany,Hamburg,Accessories,Helmets,1,350,439,350,439,89
11/25/2022,2022,November,25,F,Germany,Hamburg,Accessories,Helmets,3,46.67,62.333333,140,187,47
12/10/2022,2022,December,25,F,Germany,Hamburg,Accessories,Helmets,2,332.5,459,665,918,253
5/31/2022,2022,May,25,F,Germany,Hessen,Bikes,Road Bikes,1,1120,1403,1120,1403,283
5/31/2022,2022,May,25,F,Germany,Hessen,Clothing,Jerseys,3,306,456,918,1368,450
7/29/2022,2022,July,25,F,Germany,Hessen,Bikes,Mountain Bikes,1,769,871,769,871,102
7/29/2022,2022,July,25,F,Germany,Hessen,Clothing,Jerseys,1,400,529,400,529,129
9/14/2022,2022,September,25,F,Germany,Hessen,Bikes,Road Bikes,3,567,614.333333,1701,1843,142
11/18/2022,2022,November,25,F,Germany,Hessen,Bikes,Touring Bikes,1,742,875,742,875,133
1/21/2022,2022,January,26,M,Germany,Saarland,Accessories,Hydration Packs,3,55,86.666667,165,260,95
5/21/2022,2022,May,27,M,Germany,Nordrhein-Westfalen,Clothing,Caps,2,9,13.5,18,27,9
10/01/2022,2022,October,27,M,Germany,Hessen,Accessories,Bottles and Cages,3,18,25.666667,54,77,23
01/10/2022,2022,January,39,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,120,180,120,180,60
01/10/2022,2022,January,39,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,135,201,135,201,66
01/10/2022,2022,January,39,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,3,162,226.333333,486,679,193
02/08/2022,2022,February,39,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,3,400,552,1200,1656,456
03/12/2022,2022,March,39,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,2,500,726.5,1000,1453,453
11/26/2022,2022,November,39,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,3,100,122.666667,300,368,68
07/06/2022,2022,July,39,M,Germany,Bayern,Accessories,Tires and Tubes,3,150,215,450,645,195
07/06/2022,2022,July,39,M,Germany,Bayern,Accessories,Tires and Tubes,3,3.67,5.666667,11,17,6
3/23/2022,2022,March,42,M,Germany,Bayern,Accessories,Tires and Tubes,2,330,477,660,954,294
12/14/2022,2022,December,36,M,Germany,Hessen,Bikes,Road Bikes,3,373.33,413,1120,1239,119
10/09/2022,2022,October,36,F,Germany,Brandenburg,Clothing,Caps,3,21,26,63,78,15
12/27/2022,2022,December,36,F,Germany,Brandenburg,Bikes,Road Bikes,3,373.33,419,1120,1257,137
12/27/2022,2022,December,36,F,Germany,Brandenburg,Clothing,Jerseys,2,810,1092.5,1620,2185,565
12/27/2022,2022,December,36,F,Germany,Brandenburg,Clothing,Caps,1,36,49,36,49,13
10/07/2022,2022,October,36,M,Germany,Saarland,Accessories,Helmets,2,262.5,366.5,525,733,208
12/20/2022,2022,December,36,M,Germany,Saarland,Accessories,Helmets,2,262.5,348.5,525,697,172
1/14/2022,2022,January,38,M,Germany,Nordrhein-Westfalen,Accessories,Helmets,2,175,264.5,350,529,179
2/19/2022,2022,February,38,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,1,1120,1636,1120,1636,516
2/19/2022,2022,February,38,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,2,17.5,27,35,54,19
2/19/2022,2022,February,38,M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,3,42,64.666667,126,194,68
2/19/2022,2022,February,38,M,Germany,Nordrhein-Westfalen,Accessories,Helmets,1,455,689,455,689,234
2/19/2022,2022,February,38,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,2,250,387,500,774,274
5/19/2022,2022,May,38,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,2,1221.5,1585,2443,3170,727
01/02/2022,2022,January,38,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,2,1221.5,1336,2443,2672,229
1/18/2022,2022,January,38,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,3,261,299.666667,783,899,116
02/09/2022,2022,February,39,M,Germany,Bayern,Bikes,Road Bikes,3,373.33,451.666667,1120,1355,235
02/09/2022,2022,February,39,M,Germany,Bayern,Accessories,Helmets,1,210,287,210,287,77
5/25/2022,2022,May,39,M,Germany,Bayern,Bikes,Road Bikes,2,850.5,1260.5,1701,2521,820
1/15/2022,2022,January,39,M,Germany,Bayern,Bikes,Road Bikes,3,261,285,783,855,72
4/26/2022,2022,April,39,M,Germany,Bayern,Bikes,Road Bikes,2,500,540,1000,1080,80
03/09/2022,2022,March,37,M,Germany,Hamburg,Bikes,Road Bikes,3,373.33,440.333333,1120,1321,201
03/09/2022,2022,March,37,M,Germany,Hamburg,Accessories,Bottles and Cages,1,135,187,135,187,52
03/09/2022,2022,March,37,M,Germany,Hamburg,Accessories,Bottles and Cages,3,23.33,37.333333,70,112,42
03/09/2022,2022,March,37,M,Germany,Hamburg,Accessories,Helmets,2,315,449.5,630,899,269
1/23/2022,2022,January,37,M,Germany,Hamburg,Bikes,Road Bikes,1,783,934,783,934,151
03/12/2022,2022,March,38,M,Germany,Brandenburg,Bikes,Road Bikes,1,1120,1533,1120,1533,413
03/12/2022,2022,March,38,M,Germany,Brandenburg,Clothing,Jerseys,1,1404,2196,1404,2196,792
02/03/2022,2022,February,38,M,Germany,Brandenburg,Bikes,Road Bikes,1,783,911,783,911,128
1/16/2022,2022,January,28,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,2,850.5,1032,1701,2064,363
1/16/2022,2022,January,28,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,2,550,755,1100,1510,410
2/25/2022,2022,February,28,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,2,575,829.5,1150,1659,509
06/06/2022,2022,June,28,M,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,2,371,457,742,914,172
6/26/2022,2022,June,28,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,1,900,1235,900,1235,335
03/10/2022,2022,March,28,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,1,783,848,783,848,65
04/01/2022,2022,April,28,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,1,2443,2549,2443,2549,106
06/04/2022,2022,June,28,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,1,2182,2405,2182,2405,223
6/15/2022,2022,June,28,M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,2,391.5,457.5,783,915,132
08/12/2022,2022,August,28,M,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,2,607.5,686.5,1215,1373,158
